uid,wav_path,corpus,speaker_id,gender,label,orig_label,label_id,transcript,duration,samplerate,dialogue_id,utterance_id,split
meld_train_dia524_utt13,data/raw/MELD_hf/train/dia524_utt13.flac,meld,meld_Phoebe,unknown,sadness,sadness,2,"So, what happens to the old guys?",2.539,16000,524,13,train
meld_train_dia524_utt14,data/raw/MELD_hf/train/dia524_utt14.flac,meld,meld_Joey,unknown,neutral,neutral,0,"Well, they go into the chipper.",1.515,16000,524,14,train
meld_train_dia524_utt15,data/raw/MELD_hf/train/dia524_utt15.flac,meld,meld_Phoebe,unknown,fear,fear,5,"Why, do I have a feeling that's not as happy as it sounds? No! Nooooo!!!",7.509,16000,524,15,train
meld_train_dia524_utt16,data/raw/MELD_hf/train/dia524_utt16.flac,meld,meld_Joey,unknown,surprise,surprise,4,Hey! Hey!!,1.792,16000,524,16,train
meld_train_dia525_utt0,data/raw/MELD_hf/train/dia525_utt0.flac,meld,meld_Monica,unknown,neutral,neutral,0,Light still out?,0.896,16000,525,0,train
meld_train_dia525_utt1,data/raw/MELD_hf/train/dia525_utt1.flac,meld,meld_Rachel,unknown,neutral,neutral,0,Yeah.,1.045,16000,525,1,train
meld_train_dia525_utt2,data/raw/MELD_hf/train/dia525_utt2.flac,meld,meld_Monica,unknown,neutral,neutral,0,Oh. Maybe they're- napping.,1.92,16000,525,2,train
meld_train_dia525_utt3,data/raw/MELD_hf/train/dia525_utt3.flac,meld,meld_Rachel,unknown,sadness,sadness,2,"Oh please, they're having sex.",2.795,16000,525,3,train
meld_train_dia525_utt4,data/raw/MELD_hf/train/dia525_utt4.flac,meld,meld_Monica and Phoebe,unknown,anger,anger,3,Shut up!,1.515,16000,525,4,train
meld_train_dia525_utt5,data/raw/MELD_hf/train/dia525_utt5.flac,meld,meld_Rachel,unknown,neutral,neutral,0,"So, whaddya think George is like?",3.349,16000,525,5,train
meld_train_dia525_utt6,data/raw/MELD_hf/train/dia525_utt6.flac,meld,meld_Monica,unknown,neutral,neutral,0,I think he's shy.,1.024,16000,525,6,train
meld_train_dia525_utt7,data/raw/MELD_hf/train/dia525_utt7.flac,meld,meld_Phoebe,unknown,surprise,surprise,4,Yeah?,1.387,16000,525,7,train
meld_train_dia525_utt8,data/raw/MELD_hf/train/dia525_utt8.flac,meld,meld_Monica,unknown,neutral,neutral,0,Yeah. I think you have to draw him out. And then- when you do- he's a preppy animal.,6.763,16000,525,8,train
meld_train_dia526_utt0,data/raw/MELD_hf/train/dia526_utt0.flac,meld,meld_Ross,unknown,joy,joy,1,"Hi! Hi, I'm Ross, you don't know me, but I'm a big, big fan of yours. I mean,",7.552,16000,526,0,train
meld_train_dia526_utt1,data/raw/MELD_hf/train/dia526_utt1.flac,meld,meld_Isabella,unknown,neutral,neutral,0,Aren't you with that girl over there?,2.304,16000,526,1,train
meld_train_dia526_utt2,data/raw/MELD_hf/train/dia526_utt2.flac,meld,meld_Ross,unknown,neutral,neutral,0,"Well, yeah, kinda.",1.515,16000,526,2,train
meld_train_dia526_utt3,data/raw/MELD_hf/train/dia526_utt3.flac,meld,meld_Ross,unknown,neutral,neutral,0,"Um, but that's okay, see we have an understanding, um, see we each have this list of five famous people, so I'm allowed to sleep with you.",7.936,16000,526,3,train
meld_train_dia526_utt4,data/raw/MELD_hf/train/dia526_utt4.flac,meld,meld_Ross,unknown,joy,joy,1,"No, no, no, it's flattery.",2.752,16000,526,4,train
meld_train_dia526_utt5,data/raw/MELD_hf/train/dia526_utt5.flac,meld,meld_Ross,unknown,joy,joy,1,"Oh no, no, no, wait, wait, Isabella.",4.181,16000,526,5,train
meld_train_dia526_utt6,data/raw/MELD_hf/train/dia526_utt6.flac,meld,meld_Ross,unknown,fear,fear,5,"Don't, don't just dismiss this so fast.",1.877,16000,526,6,train
meld_train_dia526_utt7,data/raw/MELD_hf/train/dia526_utt7.flac,meld,meld_Ross,unknown,neutral,neutral,0,I mean this is a once in a lifetime opportunity...,2.432,16000,526,7,train
meld_train_dia526_utt8,data/raw/MELD_hf/train/dia526_utt8.flac,meld,meld_Isabella,unknown,neutral,neutral,0,"Yeah, for you. Is that the list?",4.629,16000,526,8,train
meld_train_dia526_utt9,data/raw/MELD_hf/train/dia526_utt9.flac,meld,meld_Ross,unknown,neutral,neutral,0,"Um, yeah.",0.363,16000,526,9,train
meld_train_dia526_utt10,data/raw/MELD_hf/train/dia526_utt10.flac,meld,meld_Isabella,unknown,neutral,neutral,0,May I see it?,1.259,16000,526,10,train
meld_train_dia526_utt11,data/raw/MELD_hf/train/dia526_utt11.flac,meld,meld_Ross,unknown,fear,fear,5,"Um, no.",0.683,16000,526,11,train
meld_train_dia526_utt12,data/raw/MELD_hf/train/dia526_utt12.flac,meld,meld_Isabella,unknown,joy,joy,1,Come on!,0.469,16000,526,12,train
meld_train_dia526_utt13,data/raw/MELD_hf/train/dia526_utt13.flac,meld,meld_Ross,unknown,neutral,neutral,0,"But, okay.",1.643,16000,526,13,train
meld_train_dia526_utt14,data/raw/MELD_hf/train/dia526_utt14.flac,meld,meld_Isabella,unknown,surprise,surprise,4,I'm not on the list!,1.344,16000,526,14,train
meld_train_dia526_utt15,data/raw/MELD_hf/train/dia526_utt15.flac,meld,meld_Ross,unknown,neutral,neutral,0,"Um, see, but that's not the final draft.",2.517,16000,526,15,train
meld_train_dia526_utt16,data/raw/MELD_hf/train/dia526_utt16.flac,meld,meld_Isabella,unknown,anger,anger,3,It's laminated!,1.963,16000,526,16,train
meld_train_dia526_utt17,data/raw/MELD_hf/train/dia526_utt17.flac,meld,meld_Ross,unknown,neutral,neutral,0,"Yeah, um, okay see, you were, you were on the list but my friend, Chandler brought up the very good point that you are international, so I bumped you for Wynona Rider, local.",6.187,16000,526,17,train
meld_train_dia526_utt18,data/raw/MELD_hf/train/dia526_utt18.flac,meld,meld_Isabella,unknown,neutral,neutral,0,Y'know it's ironic...,3.477,16000,526,18,train
meld_train_dia526_utt19,data/raw/MELD_hf/train/dia526_utt19.flac,meld,meld_Isabella,unknown,neutral,neutral,0,...because I have a list of five goofy coffee house guys and yesterday I bumped you for that guy over there.,10.944,16000,526,19,train
meld_train_dia526_utt20,data/raw/MELD_hf/train/dia526_utt20.flac,meld,meld_Ross,unknown,neutral,neutral,0,We're just gonna be friends.,1.6,16000,526,20,train
meld_train_dia527_utt0,data/raw/MELD_hf/train/dia527_utt0.flac,meld,meld_Phoebe,unknown,anger,anger,3,Get out of here you lurker! Go on! Get!,3.755,16000,527,0,train
meld_train_dia527_utt1,data/raw/MELD_hf/train/dia527_utt1.flac,meld,meld_Chandler,unknown,joy,joy,1,Hey Pheebs!,0.384,16000,527,1,train
meld_train_dia527_utt2,data/raw/MELD_hf/train/dia527_utt2.flac,meld,meld_Phoebe,unknown,surprise,surprise,4,Ohh! You made up!,2.475,16000,527,2,train
meld_train_dia527_utt3,data/raw/MELD_hf/train/dia527_utt3.flac,meld,meld_Monica,unknown,neutral,neutral,0,"Yeah, I couldn't be mad at him for too long.",2.091,16000,527,3,train
meld_train_dia527_utt4,data/raw/MELD_hf/train/dia527_utt4.flac,meld,meld_Chandler,unknown,joy,joy,1,"Yeah, she couldn't live without the Chan Love.",8.32,16000,527,4,train
meld_train_dia527_utt5,data/raw/MELD_hf/train/dia527_utt5.flac,meld,meld_Phoebe,unknown,disgust,disgust,6,"Ohh, get a room.",2.176,16000,527,5,train
meld_train_dia527_utt6,data/raw/MELD_hf/train/dia527_utt6.flac,meld,meld_Monica,unknown,neutral,neutral,0,We have one.,1.173,16000,527,6,train
meld_train_dia527_utt7,data/raw/MELD_hf/train/dia527_utt7.flac,meld,meld_Phoebe,unknown,disgust,disgust,6,I know. Use it.,0.811,16000,527,7,train
meld_train_dia528_utt0,data/raw/MELD_hf/train/dia528_utt0.flac,meld,meld_Rachel,unknown,surprise,surprise,4,"Oh Mon, listen I have to ask!",12.224,16000,528,0,train
meld_train_dia528_utt1,data/raw/MELD_hf/train/dia528_utt1.flac,meld,meld_Rachel,unknown,neutral,neutral,0,"Okay, Joey Tribbiani invited me back to his apartment, now does he do this with a lot of girls?",9.429,16000,528,1,train
meld_train_dia528_utt2,data/raw/MELD_hf/train/dia528_utt2.flac,meld,meld_Monica,unknown,neutral,neutral,0,"Yeah, a lot. A lot, a lot!",5.013,16000,528,2,train
meld_train_dia528_utt3,data/raw/MELD_hf/train/dia528_utt3.flac,meld,meld_Rachel,unknown,surprise,surprise,4,"Ohh! And I'm one of them!! Wow! Oh, I just cannot believe this! I mean, Joey Tribbiani!",9.024,16000,528,3,train
meld_train_dia528_utt4,data/raw/MELD_hf/train/dia528_utt4.flac,meld,meld_Monica,unknown,neutral,neutral,0,"Well, y'know it's none of my business, but aren't you married?",9.387,16000,528,4,train
meld_train_dia528_utt5,data/raw/MELD_hf/train/dia528_utt5.flac,meld,meld_Rachel,unknown,anger,anger,3,Yeah. Oh I just wish we could not be married for a little bit! Y'know I just wish we could be like on a break!,10.901,16000,528,5,train
meld_train_dia529_utt0,data/raw/MELD_hf/train/dia529_utt0.flac,meld,meld_Rachel,unknown,anger,anger,3,Ross! I think she is trying to make something happen with you to get back at me!,3.477,16000,529,0,train
meld_train_dia529_utt1,data/raw/MELD_hf/train/dia529_utt1.flac,meld,meld_Ross,unknown,neutral,neutral,0,So that's the only reason she could be here huh?,2.837,16000,529,1,train
meld_train_dia529_utt2,data/raw/MELD_hf/train/dia529_utt2.flac,meld,meld_Ross,unknown,neutral,neutral,0,It couldn't have anything to do with the fact that-that maybe I'm a good listener and I uh I put on a,14.613,16000,529,2,train
meld_train_dia529_utt3,data/raw/MELD_hf/train/dia529_utt3.flac,meld,meld_Rachel,unknown,anger,anger,3,"Ross, I am telling you that she is using you to get back at me!",5.312,16000,529,3,train
meld_train_dia529_utt4,data/raw/MELD_hf/train/dia529_utt4.flac,meld,meld_Ross,unknown,neutral,neutral,0,"I think I can take care of myself, I'll talk to you later.",3.456,16000,529,4,train
meld_train_dia529_utt5,data/raw/MELD_hf/train/dia529_utt5.flac,meld,meld_Ross,unknown,neutral,neutral,0,Good-bye.,1.408,16000,529,5,train
meld_train_dia529_utt6,data/raw/MELD_hf/train/dia529_utt6.flac,meld,meld_Ross,unknown,surprise,surprise,4,Whoa!,1.643,16000,529,6,train
meld_train_dia529_utt7,data/raw/MELD_hf/train/dia529_utt7.flac,meld,meld_Ross,unknown,neutral,neutral,0,"Uh, that was your sister actually.",3.797,16000,529,7,train
meld_train_dia529_utt8,data/raw/MELD_hf/train/dia529_utt8.flac,meld,meld_Ross,unknown,neutral,neutral,0,She-she thinks that you're just using me.,2.347,16000,529,8,train
meld_train_dia529_utt9,data/raw/MELD_hf/train/dia529_utt9.flac,meld,meld_Jill,unknown,neutral,neutral,0,So?,1.728,16000,529,9,train
meld_train_dia530_utt0,data/raw/MELD_hf/train/dia530_utt0.flac,meld,meld_Phoebe,unknown,sadness,sadness,2,I'm sorry.,0.917,16000,530,0,train
meld_train_dia530_utt1,data/raw/MELD_hf/train/dia530_utt1.flac,meld,meld_Phoebe Sr,unknown,surprise,surprise,4,What are you doing here?!,1.621,16000,530,1,train
meld_train_dia530_utt2,data/raw/MELD_hf/train/dia530_utt2.flac,meld,meld_Phoebe,unknown,neutral,neutral,0,"I-I, came to fill your ice cube trays.",3.691,16000,530,2,train
meld_train_dia530_utt3,data/raw/MELD_hf/train/dia530_utt3.flac,meld,meld_Phoebe Sr,unknown,surprise,surprise,4,What?!,1.472,16000,530,3,train
meld_train_dia530_utt4,data/raw/MELD_hf/train/dia530_utt4.flac,meld,meld_Phoebe,unknown,neutral,neutral,0,"Umm, okay, okay, look.",2.795,16000,530,4,train
meld_train_dia530_utt5,data/raw/MELD_hf/train/dia530_utt5.flac,meld,meld_Phoebe,unknown,anger,anger,3,I took this picture from your fridge.,2.005,16000,530,5,train
meld_train_dia530_utt6,data/raw/MELD_hf/train/dia530_utt6.flac,meld,meld_Phoebe,unknown,anger,anger,3,"Okay, because I know that this is my Father.",2.155,16000,530,6,train
meld_train_dia530_utt7,data/raw/MELD_hf/train/dia530_utt7.flac,meld,meld_Phoebe,unknown,anger,anger,3,"Yeah, this is Frank Buffay and you are standing right there next to him.",3.435,16000,530,7,train
meld_train_dia530_utt8,data/raw/MELD_hf/train/dia530_utt8.flac,meld,meld_Phoebe,unknown,anger,anger,3,"Now, look I deserve to know where I came from.",2.432,16000,530,8,train
meld_train_dia530_utt9,data/raw/MELD_hf/train/dia530_utt9.flac,meld,meld_Phoebe,unknown,anger,anger,3,All right?,0.405,16000,530,9,train
meld_train_dia530_utt10,data/raw/MELD_hf/train/dia530_utt10.flac,meld,meld_Phoebe,unknown,anger,anger,3,So if you can help me find my Father then you should!,2.837,16000,530,10,train
meld_train_dia530_utt11,data/raw/MELD_hf/train/dia530_utt11.flac,meld,meld_Phoebe,unknown,anger,anger,3,"Otherwise, you're just mean!",2.261,16000,530,11,train
meld_train_dia530_utt12,data/raw/MELD_hf/train/dia530_utt12.flac,meld,meld_Phoebe,unknown,anger,anger,3,"So, just tell me the truth!",2.219,16000,530,12,train
meld_train_dia530_utt13,data/raw/MELD_hf/train/dia530_utt13.flac,meld,meld_Phoebe Sr,unknown,neutral,neutral,0,"All right, the man in the picture is Chuck Magioni.",5.973,16000,530,13,train
meld_train_dia530_utt14,data/raw/MELD_hf/train/dia530_utt14.flac,meld,meld_Phoebe,unknown,surprise,surprise,4,My Father is Chuck Magioni?,2.795,16000,530,14,train
meld_train_dia530_utt15,data/raw/MELD_hf/train/dia530_utt15.flac,meld,meld_Phoebe Sr,unknown,neutral,neutral,0,"No, no, that's just Chuck Magioni, I-I sold him a house last year!",8.683,16000,530,15,train
meld_train_dia530_utt16,data/raw/MELD_hf/train/dia530_utt16.flac,meld,meld_Phoebe Sr,unknown,sadness,sadness,2,"And I'm very sorry, but I don't know where your Father is, and that's the truth.",6.144,16000,530,16,train
meld_train_dia530_utt17,data/raw/MELD_hf/train/dia530_utt17.flac,meld,meld_Phoebe,unknown,sadness,sadness,2,Oh.,1.259,16000,530,17,train
meld_train_dia530_utt18,data/raw/MELD_hf/train/dia530_utt18.flac,meld,meld_Phoebe Sr,unknown,neutral,neutral,0,"But umm, you're right.",2.475,16000,530,18,train
meld_train_dia530_utt19,data/raw/MELD_hf/train/dia530_utt19.flac,meld,meld_Phoebe Sr,unknown,neutral,neutral,0,I think that a person should know where they come from.,2.965,16000,530,19,train
meld_train_dia530_utt20,data/raw/MELD_hf/train/dia530_utt20.flac,meld,meld_Phoebe Sr,unknown,neutral,neutral,0,"Wh-which is why I ah, ahh, okay.",10.027,16000,530,20,train
meld_train_dia530_utt21,data/raw/MELD_hf/train/dia530_utt21.flac,meld,meld_Phoebe Sr,unknown,neutral,neutral,0,I'm your mother.,1.685,16000,530,21,train
meld_train_dia530_utt22,data/raw/MELD_hf/train/dia530_utt22.flac,meld,meld_Phoebe,unknown,surprise,surprise,4,Heh?,1.515,16000,530,22,train
meld_train_dia530_utt23,data/raw/MELD_hf/train/dia530_utt23.flac,meld,meld_Phoebe Sr,unknown,sadness,sadness,2,"Y'know I wanted to tell you yesterday, but I just, I kinda felt all floopy, and...",5.141,16000,530,23,train
meld_train_dia531_utt0,data/raw/MELD_hf/train/dia531_utt0.flac,meld,meld_A Student,unknown,surprise,surprise,4,What's happening to your accent?,2.603,16000,531,0,train
meld_train_dia531_utt1,data/raw/MELD_hf/train/dia531_utt1.flac,meld,meld_Ross,unknown,surprise,surprise,4,Come again?,0.811,16000,531,1,train
meld_train_dia531_utt2,data/raw/MELD_hf/train/dia531_utt2.flac,meld,meld_Ross,unknown,fear,fear,5,What's-what's this nonsense?,2.176,16000,531,2,train
meld_train_dia531_utt3,data/raw/MELD_hf/train/dia531_utt3.flac,meld,meld_Ross,unknown,sadness,sadness,2,"All right, I'm-I'm not English.",2.752,16000,531,3,train
meld_train_dia531_utt4,data/raw/MELD_hf/train/dia531_utt4.flac,meld,meld_Ross,unknown,neutral,neutral,0,I'm from Long Island.,2.347,16000,531,4,train
meld_train_dia531_utt5,data/raw/MELD_hf/train/dia531_utt5.flac,meld,meld_Ross,unknown,sadness,sadness,2,"I was really nervous and the accent just uh, just came out.",4.395,16000,531,5,train
meld_train_dia531_utt6,data/raw/MELD_hf/train/dia531_utt6.flac,meld,meld_Ross,unknown,sadness,sadness,2,I'm sorry.,2.219,16000,531,6,train
meld_train_dia531_utt7,data/raw/MELD_hf/train/dia531_utt7.flac,meld,meld_Ross,unknown,neutral,neutral,0,"So, if we could just get back to the lecture.",2.965,16000,531,7,train
meld_train_dia531_utt8,data/raw/MELD_hf/train/dia531_utt8.flac,meld,meld_Ross,unknown,neutral,neutral,0,"Umm, were there any questions?",3.264,16000,531,8,train
meld_train_dia531_utt9,data/raw/MELD_hf/train/dia531_utt9.flac,meld,meld_Ross,unknown,neutral,neutral,0,About paleontology.,1.643,16000,531,9,train
meld_train_dia531_utt10,data/raw/MELD_hf/train/dia531_utt10.flac,meld,meld_Ross,unknown,anger,anger,3,"All right, look I was just trying to make a good first impression.",3.84,16000,531,10,train
meld_train_dia531_utt11,data/raw/MELD_hf/train/dia531_utt11.flac,meld,meld_Ross,unknown,sadness,sadness,2,"Obviously, I screwed up.",1.877,16000,531,11,train
meld_train_dia531_utt12,data/raw/MELD_hf/train/dia531_utt12.flac,meld,meld_Ross,unknown,neutral,neutral,0,But what you guys think of me is really important because I'm-I'm hoping to get a permanent job here.,5.397,16000,531,12,train
meld_train_dia531_utt13,data/raw/MELD_hf/train/dia531_utt13.flac,meld,meld_Ross,unknown,neutral,neutral,0,So if you just give me another chance to make a good impression,3.392,16000,531,13,train
meld_train_dia531_utt14,data/raw/MELD_hf/train/dia531_utt14.flac,meld,meld_Rachel,unknown,anger,anger,3,Ross!! Are you crazy?! I am,5.632,16000,531,14,train
meld_train_dia531_utt15,data/raw/MELD_hf/train/dia531_utt15.flac,meld,meld_Ross,unknown,surprise,surprise,4,"Well, hello Rachel!",1.771,16000,531,15,train
meld_train_dia532_utt0,data/raw/MELD_hf/train/dia532_utt0.flac,meld,meld_Chandler,unknown,neutral,neutral,0,"Where you going, Joe?",2.261,16000,532,0,train
meld_train_dia532_utt1,data/raw/MELD_hf/train/dia532_utt1.flac,meld,meld_Joey,unknown,neutral,neutral,0,For a walk.,1.728,16000,532,1,train
meld_train_dia532_utt2,data/raw/MELD_hf/train/dia532_utt2.flac,meld,meld_Chandler,unknown,neutral,neutral,0,Oh. You mind if I join you?,2.005,16000,532,2,train
meld_train_dia532_utt3,data/raw/MELD_hf/train/dia532_utt3.flac,meld,meld_Joey,unknown,neutral,neutral,0,"Actually, that will be long. You know, I really need to organize my thoughts.",5.312,16000,532,3,train
meld_train_dia532_utt4,data/raw/MELD_hf/train/dia532_utt4.flac,meld,meld_Chandler,unknown,surprise,surprise,4,Your thoughts? Plural?,2.261,16000,532,4,train
meld_train_dia532_utt5,data/raw/MELD_hf/train/dia532_utt5.flac,meld,meld_Joey,unknown,joy,joy,1,"Allright, fine, I only have one thought! It's about the hot nanny, I gotta see her!",2.133,16000,532,5,train
meld_train_dia532_utt6,data/raw/MELD_hf/train/dia532_utt6.flac,meld,meld_Chandler,unknown,neutral,neutral,0,"I'm afraid I can't let you do that, Joe.",2.091,16000,532,6,train
meld_train_dia532_utt7,data/raw/MELD_hf/train/dia532_utt7.flac,meld,meld_Joey,unknown,anger,anger,3,Now YOU'RE telling me I can't see her??,1.493,16000,532,7,train
meld_train_dia532_utt8,data/raw/MELD_hf/train/dia532_utt8.flac,meld,meld_Joey,unknown,sadness,sadness,2,You guys are killing me!,1.493,16000,532,8,train
meld_train_dia532_utt9,data/raw/MELD_hf/train/dia532_utt9.flac,meld,meld_Joey,unknown,sadness,sadness,2,She's forbidden fruit!,3.051,16000,532,9,train
meld_train_dia532_utt10,data/raw/MELD_hf/train/dia532_utt10.flac,meld,meld_Joey,unknown,sadness,sadness,2,"It's like ... like she's the princess and I'm the stable boy ... Why are you doing this, huh?",9.813,16000,532,10,train
meld_train_dia532_utt11,data/raw/MELD_hf/train/dia532_utt11.flac,meld,meld_Joey,unknown,neutral,neutral,0,Did Ross tell you not to let me go over there?,2.261,16000,532,11,train
meld_train_dia532_utt12,data/raw/MELD_hf/train/dia532_utt12.flac,meld,meld_Chandler,unknown,neutral,neutral,0,"Yes, as a matter of fact he did, so I can't let you go.",2.731,16000,532,12,train
meld_train_dia532_utt13,data/raw/MELD_hf/train/dia532_utt13.flac,meld,meld_Joey,unknown,anger,anger,3,Huh. Interesting. Now there are obstacles. Hot nanny and me against the world. This is the kind of stuff great novels are made of.,10.816,16000,532,13,train
